intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
117000,0.00018204393326922897,0.025852462669935367,0.00018048800221564582,2.099916077297615e-05,1.2241379310344827,1.0,0.47499921772261766,"GCA_003176515.1 Escherichia coli strain=TUM4670, ASM317651v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,ea7d9dac987a5763c78070b45ded7a6d,0.026075328727434812,116000,122,5316000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
968000,0.0015061412598684927,0.11260330578512397,0.00016959648484056374,0.0002428212816142735,15.064220183486238,13.0,12.34018960299062,"GCA_001508475.1 Anaerolineae bacterium 49_20, ASM150847v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,e115e855783f0609aa898b9608b99a06,1.0,109000,123,5207000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
108000,0.0001680405537869806,0.033707865168539325,0.0001680405537869806,1.9963990875716762e-05,1.25,1.0,0.4330127018922193,"GCA_002423325.1 Anaerolineales bacterium UBA6128, ASM242332v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,0c290d910bd9857c5da8be113d36efd1,0.033707865168539325,108000,124,5099000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1571000,0.002444367685179134,0.03371140516698173,0.00016648462273339743,5.9596209799361894e-05,3.7663551401869158,3.0,3.700415332214047,"GCA_001896625.1 Thermotogales bacterium EBM-48, ASM189662v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,cfd1c3d7bb118ed9c23920cc102f6170,0.49495904221802145,107000,125,4992000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
425000,0.0006612706977728403,0.05263157894736842,0.00016648462273339743,3.016780843441644e-05,1.9065420560747663,1.0,2.708700796551852,"GCA_002403055.1 Anaerolineaceae bacterium UBA4784, ASM240305v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,115f206fb54e13768c4e092ffc82db43,0.2090506640432858,107000,126,4885000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
651000,0.001012911115882633,0.05866076369673492,0.00016492869167981429,0.00021590686428552943,13.773584905660377,7.0,18.196144635644153,"GCA_011620045.1 Mesotoga sp., ASM1162004v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,31e602900ee4b37094f916e82472a0f5,0.3602656336469286,106000,127,4779000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
630000,0.0009802365637573867,0.029077817779008586,0.00016337276062623114,2.3069500567494927e-05,1.4857142857142858,1.0,0.9867144684136697,"GCA_002452525.1 Acetobacterium sp. UBA6819, ASM245252v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,2449fd87657ffa33a43e84c217c05c13,0.17446690667405151,105000,128,4674000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
110000,0.0001711524158941469,0.00033290953421200313,0.00016337276062623114,5.9596209799361894e-05,3.8380952380952382,1.0,7.402861492466545,"GCA_009731375.1 Paulinella micropora strain=MYN1, PmicroMYN1_1.0",/group/ctbrowngrp/genbank/genbank-2020.07-protozoa-k31.zip,55b86d1a457576dc7b722a939775d0b6,0.00034876236917447947,105000,129,4569000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
450000,0.0007001689741124191,0.023314866112650046,0.00015714903641189852,2.3956789050860114e-05,1.603960396039604,1.0,0.7844933778035764,"GCA_004369205.1 Pelotomaculum schinkii strain=HH, ASM436920v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,6dbfd2a9afbc10224ed8d5da2a1f6f22,0.1038781163434903,101000,130,4468000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
253000,0.0003936505565565379,0.23877068557919623,0.00015714903641189852,0.016280264855612285,1090.0,1157.0,850.3951556729843,"GCA_002306095.1 Patescibacteria group bacterium UBA1357, ASM230609v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,bc44417093967959ac633c8f34c7f473,0.5981087470449172,101000,131,4367000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1226000,0.0019075714716929463,0.08238172920065252,0.00015714903641189852,0.0008537194024112064,57.15841584158416,60.0,22.502687484500502,"GCA_003499705.1 Synergistaceae bacterium, ASM349970v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,6958eeaa63523ec586ab76929a47d6d3,1.0,101000,132,4266000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
497000,0.0007732977336308274,0.05482456140350877,0.00015559310535831537,3.4012725195665596e-05,2.3,2.0,1.479864858694874,"GCA_001508055.1 Petrotoga mobilis, ASM150805v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,208f021a60fea9cee413e5e5ea48eabd,0.27247807017543857,100000,133,4166000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
